,GRTS.Cell.ID,Quadrant,Night,LACI,LANO,MYCA,MYEV,MYLU,MYVO,MYYU,NoID,Year,Lat,Long,sset,srise,mrise,mset,GRTS_ID,Name,SiteName,Elevation,Habitat.Type,Feature.Sampled,Distance.to.Clutter..m.,Percent.Clutter,Water.Nearby,WaterDist,WaterType,Region,nightlen,observationtime,mtime,mtime2h,Nightly.Mean.Temp,Nightly.Min.Temp,Nightly.Max.Temp,Nightly.Mean.RH,Nightly.Min.RH,Nightly.Max.RH,Nightly.Precipitation,Nightly.Mean.Windsp,ddclim,WeatherSource,strm_dist,lake_dist,harv_dist,harv_year,road_dist,rnum,Fullcount,jNight,jNightM15,Habitat2,Count,SpeciesGroup,SpeciesFullPool,SpeciesSingleton,SpeciesPartPool,Site_key
7253,34338,SW,2022-07-12,0,0,0,0,11,0,0,2,2022,59.49062,-139.64204,2022-07-12 22:25,2022-07-13 04:23,2022-07-12T22:54:31,2022-07-13T03:12:27,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.248923611,0.290590278,0.17912037,0,10.98571429,10.6,12.8,94.85714286,87,97,4,1.46031746,148.3640788,NA,186.65,97.35,518.59,1975,328.21,1720,13,193,58,grassland,11,MYEV,0,0,0,34338
7254,34338,SW,2022-07-13,0,0,0,0,13,0,0,3,2022,59.49062,-139.64204,2022-07-13 22:23,2022-07-14 04:25,2022-07-13T23:31:03,NA,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.25125,0.292916667,0.204537037,0,11.44285714,10.6,13.3,90.28571429,80,96,0,0.214285714,150.3140788,NA,186.65,97.35,518.59,1975,328.21,1721,16,194,59,grassland,13,MYEV,0,0,0,34338
7255,34338,SW,2022-07-14,0,0,0,0,14,0,0,0,2022,59.49062,-139.64204,2022-07-14 22:22,2022-07-15 04:27,2022-07-14T23:48:01,NA,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.253645833,0.2953125,0.194027778,0,12.05714286,10,13.3,90.28571429,87,96,0,0.817460317,152.8140788,NA,186.65,97.35,518.59,1975,328.21,1722,14,195,60,grassland,14,MYEV,0,0,0,34338
7256,34338,SW,2022-07-15,0,0,0,0,17,0,0,2,2022,59.49062,-139.64204,2022-07-15 22:20,2022-07-16 04:29,2022-07-15T23:56:38,NA,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.256111111,0.297777778,0.189351852,0,12.68571429,12.2,13.9,93.71428571,87,100,1,0.746031746,156.7140788,NA,186.65,97.35,518.59,1975,328.21,1723,19,196,61,grassland,17,MYEV,0,0,0,34338
7257,34338,SW,2022-07-16,0,0,0,0,8,0,0,1,2022,59.49062,-139.64204,2022-07-16 22:18,2022-07-17 04:31,2022-07-17T00:01:35,NA,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.258645833,0.3003125,0.18724537,0,12.0125,11.7,12.2,96.625,96,97,18,4.236111111,160.0640788,NA,186.65,97.35,518.59,1975,328.21,1724,9,197,62,grassland,8,MYEV,0,0,0,34338
7258,34338,SW,2022-07-17,0,0,0,0,0,0,0,56,2022,59.49062,-139.64204,2022-07-17 22:16,2022-07-18 04:33,2022-07-18T00:04:49,NA,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.261238426,0.302905093,0.186354167,0,12.35,12.2,12.8,95.375,93,97,5,2.458333333,163.1140788,NA,186.65,97.35,518.59,1975,328.21,1725,56,198,63,grassland,0,MYEV,0,0,0,34338
7259,34338,SW,2022-07-18,0,0,0,0,1,0,0,0,2022,59.49062,-139.64204,2022-07-18 22:15,2022-07-19 04:35,2022-07-19T00:07:22,NA,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.263888889,0.305555556,0.185960648,0,12.225,11.7,13.3,95.5,93,97,0,0.826388889,165.6140788,NA,186.65,97.35,518.59,1975,328.21,1726,1,199,64,grassland,1,MYEV,0,0,0,34338
7260,34338,SW,2022-07-19,0,0,0,0,6,0,0,3,2022,59.49062,-139.64204,2022-07-19 22:13,2022-07-20 04:37,2022-07-20T00:09:53,NA,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.266608796,0.308275463,0.185625,0,11.1375,10.6,11.7,96.625,96,100,3,2.458333333,169.2140788,NA,186.65,97.35,518.59,1975,328.21,1727,9,200,65,grassland,6,MYEV,0,0,0,34338
7261,34338,SW,2023-07-11,0,0,0,0,2,0,0,1,2023,59.49062,-139.64204,2023-07-11 22:27,2023-07-12 04:21,2023-07-12T00:40:33,NA,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.246145833,0.2878125,0.153518519,0.009293981,11.12857143,10.6,11.7,92.71428571,89,96,0,0.515873016,86.30737199,NA,186.65,97.35,518.59,1975,328.21,1728,3,192,57,grassland,2,MYEV,0,0,0,34338
7262,34338,SW,2023-07-12,0,0,0,0,6,0,0,4,2023,59.49062,-139.64204,2023-07-12 22:25,2023-07-13 04:23,2023-07-13T00:46:23,NA,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.24837963,0.290046296,0.150671296,0.014375,11.27142857,10.6,12.2,94.71428571,86,97,3,0.214285714,87.95737199,NA,186.65,97.35,518.59,1975,328.21,1729,10,193,58,grassland,6,MYEV,0,0,0,34338
7263,34338,SW,2023-07-13,0,0,0,0,7,0,0,5,2023,59.49062,-139.64204,2023-07-13 22:24,2023-07-14 04:25,2023-07-14T00:58:00,NA,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.25068287,0.292349537,0.143842593,0.023506944,9.914285714,8.9,11.1,97,96,100,0,0.214285714,91.30737199,NA,186.65,97.35,518.59,1975,328.21,1730,12,194,59,grassland,7,MYEV,0,0,0,34338
7264,34338,SW,2023-07-14,0,0,0,0,8,0,0,1,2023,59.49062,-139.64204,2023-07-14 22:22,2023-07-15 04:26,2023-07-15T01:22:08,NA,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.253043981,0.294710648,0.128344907,0.041365741,10.01428571,8.3,11.7,95.71428571,93,97,0,0,93.05165273,NA,186.65,97.35,518.59,1975,328.21,1731,9,195,60,grassland,8,MYEV,0,0,0,34338
7265,34338,SW,2023-07-15,0,0,0,0,4,0,0,1,2023,59.49062,-139.64204,2023-07-15 22:20,2023-07-16 04:28,2023-07-16T02:09:35,2023-07-15T22:26:26,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.255497685,0.297164352,-0.154965278,0.075462963,11.11428571,10.6,11.7,98.57142857,93,100,0,1.46031746,95.2037041,NA,186.65,97.35,518.59,1975,328.21,1732,5,196,61,grassland,4,MYEV,0,0,0,34338
7266,34338,SW,2023-07-16,0,0,0,0,16,0,0,1,2023,59.49062,-139.64204,2023-07-16 22:19,2023-07-17 04:30,2023-07-17T03:22:39,2023-07-16T23:01:42,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.258009259,0.299675926,-0.181215278,0.127395833,13.125,12.8,13.9,89.875,83,93,0,0.1875,97.74845207,NA,186.65,97.35,518.59,1975,328.21,1733,17,197,62,grassland,16,MYEV,0,0,0,34338
7267,34338,SW,2023-07-17,0,0,0,0,4,0,0,1,2023,59.49062,-139.64204,2023-07-17 22:17,2023-07-18 04:32,NA,2023-07-17T23:18:36,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.260590278,0.302256944,0.042476852,0,13.45,12.8,14.4,87.375,84,90,0,0.888888889,100.0327306,NA,186.65,97.35,518.59,1975,328.21,1734,5,198,63,grassland,4,MYEV,0,0,0,34338
7268,34338,SW,2023-07-18,0,0,0,0,4,0,0,0,2023,59.49062,-139.64204,2023-07-18 22:15,2023-07-19 04:34,NA,2023-07-18T23:26:46,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.263229167,0.304895833,0.049409722,0,13.35,12.3,14.9,92.375,85,97,1,1.152777778,103.9327306,NA,186.65,97.35,518.59,1975,328.21,1735,4,199,64,grassland,4,MYEV,0,0,0,34338
7269,34338,SW,2024-06-25,0,0,0,0,1,0,0,2,2024,59.49062,-139.64204,2024-06-25 22:40,2024-06-26 04:02,2024-06-26T00:58:47,NA,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.22369213,0.265358796,0.127673611,0.012685185,8.25,6.7,10,95.16666667,93,97,0,0,69.56775228,NA,186.65,97.35,518.59,1975,328.21,1736,3,177,42,grassland,1,MYEV,0,0,0,34338
7270,34338,SW,2024-06-26,0,0,0,1,32,0,0,5,2024,59.49062,-139.64204,2024-06-26 22:40,2024-06-27 04:03,2024-06-27T00:59:35,NA,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.224409722,0.266076389,0.127627315,0.013449074,11.23333333,10.6,12.2,87.66666667,83,93,0,0.685185185,72.36775228,NA,186.65,97.35,518.59,1975,328.21,1737,38,178,43,grassland,33,MYEV,1,1,1,34338
7271,34338,SW,2024-06-27,0,0,0,0,17,0,0,5,2024,59.49062,-139.64204,2024-06-27 22:39,2024-06-28 04:04,2024-06-28T00:59:51,NA,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.225243056,0.266909722,0.128009259,0.013900463,12.46666667,12,12.8,90.83333333,89,94,0,0.75,76.15200512,NA,186.65,97.35,518.59,1975,328.21,1738,22,179,44,grassland,17,MYEV,0,0,0,34338
7272,34338,SW,2024-06-28,0,0,0,0,5,0,0,1,2024,59.49062,-139.64204,2024-06-28 22:39,2024-06-29 04:05,2024-06-29T01:00:05,NA,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.226180556,0.267847222,0.128460648,0.014386574,12.85,12.2,13.3,89.83333333,89,90,0,1.203703704,79.50200512,NA,186.65,97.35,518.59,1975,328.21,1739,6,180,45,grassland,5,MYEV,0,0,0,34338
7273,34338,SW,2024-06-29,0,0,0,0,21,0,0,2,2024,59.49062,-139.64204,2024-06-29 22:38,2024-06-30 04:06,2024-06-30T01:00:48,NA,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.22724537,0.268912037,0.128634259,0.015277778,14.06666667,13.9,14.4,90.33333333,87,93,0,0.5,85.05200512,NA,186.65,97.35,518.59,1975,328.21,1740,23,181,46,grassland,21,MYEV,0,0,0,34338
7274,34338,SW,2024-06-30,0,0,0,0,12,0,0,2,2024,59.49062,-139.64204,2024-06-30 22:38,2024-07-01 04:07,2024-07-01T01:02:41,NA,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.228414352,0.270081019,0.128055556,0.017025463,12.96666667,12.2,13.9,94.66666667,90,97,0,0,90.05200512,NA,186.65,97.35,518.59,1975,328.21,1741,14,182,47,grassland,12,MYEV,0,0,0,34338
7275,34338,SW,2024-07-01,0,0,0,0,15,0,0,11,2024,59.49062,-139.64204,2024-07-01 22:37,2024-07-02 04:08,2024-07-02T01:07:07,NA,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.2296875,0.271354167,0.125752315,0.020601852,12.7,12.2,12.8,91.66666667,89,93,0,0,94.80200512,NA,186.65,97.35,518.59,1975,328.21,1742,26,183,48,grassland,15,MYEV,0,0,0,34338
7276,34338,SW,2024-07-02,0,0,0,0,31,0,0,10,2024,59.49062,-139.64204,2024-07-02 22:36,2024-07-03 04:09,2024-07-03T01:17:23,NA,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.231076389,0.272743056,0.119456019,0.028287037,12.3,12.2,12.8,93.33333333,87,97,1,2.425925926,98.40200512,NA,186.65,97.35,518.59,1975,328.21,1743,41,184,49,grassland,31,MYEV,0,0,0,34338
7277,34338,SW,2024-07-03,0,0,0,0,27,0,0,2,2024,59.49062,-139.64204,2024-07-03 22:35,2024-07-04 04:10,2024-07-04T01:42:13,NA,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.23255787,0.274224537,0.103078704,0.046145833,11.91666667,11,12.2,91.5,90,96,0,0.574074074,101.7020051,NA,186.65,97.35,518.59,1975,328.21,1744,29,185,50,grassland,27,MYEV,0,0,0,34338
7278,34338,SW,2024-07-04,0,0,1,0,21,0,0,11,2024,59.49062,-139.64204,2024-07-04 22:34,2024-07-05 04:11,2024-07-05T02:37:53,2024-07-04T23:10:42,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.234155093,0.275821759,-0.143877315,0.085474537,12.05,11.7,12.8,92.83333333,89,96,1,2.759259259,105.6020051,NA,186.65,97.35,518.59,1975,328.21,1745,33,186,51,grassland,22,MYEV,0,0,0,34338
7279,34338,SW,2024-07-05,0,0,0,0,11,0,0,2,2024,59.49062,-139.64204,2024-07-05 22:33,2024-07-06 04:13,2024-07-06T04:04:41,2024-07-05T23:42:20,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.235833333,0.2775,-0.1821875,0.146469907,12.03333333,11.7,12.2,96,93,100,3,1.638888889,108.9020051,NA,186.65,97.35,518.59,1975,328.21,1746,13,187,52,grassland,11,MYEV,0,0,0,34338
7280,34338,SW,2024-07-06,0,0,0,0,10,0,0,1,2024,59.49062,-139.64204,2024-07-06 22:32,2024-07-07 04:14,NA,2024-07-06T23:55:12,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.237615741,0.279282407,0.057326389,0,11.95,11.7,12.2,93,90,96,0,1.574074074,110.8520051,NA,186.65,97.35,518.59,1975,328.21,1747,11,188,53,grassland,10,MYEV,0,0,0,34338
7281,34338,SW,2024-07-07,0,0,0,0,9,0,0,2,2024,59.49062,-139.64204,2024-07-07 22:31,2024-07-08 04:16,NA,2024-07-08T00:00:36,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.239490741,0.281157407,0.061898148,0,11.4,10,12.8,94.66666667,89,97,0,1.101851852,113.9020051,NA,186.65,97.35,518.59,1975,328.21,1748,11,189,54,grassland,9,MYEV,0,0,0,34338
7282,34338,SW,2024-07-08,0,0,0,0,4,0,0,0,2024,59.49062,-139.64204,2024-07-08 22:30,2024-07-09 04:17,NA,2024-07-09T00:02:46,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.241446759,0.283113426,0.064270833,0,12.03333333,11.7,12.2,88.33333333,86,93,0,0.87037037,117.8020051,NA,186.65,97.35,518.59,1975,328.21,1749,4,190,55,grassland,4,MYEV,0,0,0,34338
7283,34338,SW,2024-07-09,0,0,0,0,12,0,0,1,2024,59.49062,-139.64204,2024-07-09 22:28,2024-07-10 04:19,NA,2024-07-10T00:03:23,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.243483796,0.285150463,0.065613426,0,13.1,12.8,13.9,90,89,93,0,0.944444444,120.6020051,NA,186.65,97.35,518.59,1975,328.21,1750,13,191,56,grassland,12,MYEV,0,0,0,34338
7284,34338,SW,2024-07-10,0,0,0,0,1,0,0,2,2024,59.49062,-139.64204,2024-07-10 22:27,2024-07-11 04:21,NA,2024-07-11T00:03:14,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.245625,0.287291667,0.066481481,0,11.67142857,11.1,12.8,95.28571429,93,97,0,2.595238095,123.9520051,NA,186.65,97.35,518.59,1975,328.21,1751,3,192,57,grassland,1,MYEV,0,0,0,34338
7285,34338,SW,2024-07-12,0,0,0,0,5,0,0,0,2024,59.49062,-139.64204,2024-07-12 22:24,2024-07-13 04:24,NA,2024-07-13T00:02:12,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.250115741,0.291782407,0.067824074,0,11.61428571,11.1,11.7,94,93,97,0,2.968253968,130.6020051,NA,186.65,97.35,518.59,1975,328.21,1752,5,194,59,grassland,5,MYEV,0,0,0,34338
7286,34338,SW,2024-07-14,0,0,0,0,0,0,0,1,2024,59.49062,-139.64204,2024-07-14 22:21,2024-07-15 04:28,NA,2024-07-15T00:02:27,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.254895833,0.2965625,0.070231481,0,12.87142857,12.8,13.3,96.14285714,96,97,4,2.30952381,135.6020051,NA,186.65,97.35,518.59,1975,328.21,1753,1,196,61,grassland,0,MYEV,0,0,0,34338
7287,34338,SW,2024-07-15,0,0,0,0,28,0,0,2,2024,59.49062,-139.64204,2024-07-15 22:19,2024-07-16 04:30,NA,2024-07-16T00:04:27,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.257395833,0.2990625,0.072800926,0,12.025,11.7,12.8,96,93,97,1,0.5625,138.9520051,NA,186.65,97.35,518.59,1975,328.21,1754,30,197,62,grassland,28,MYEV,0,0,0,34338
7288,34338,SW,2024-07-16,0,0,0,0,9,0,0,1,2024,59.49062,-139.64204,2024-07-16 22:17,2024-07-17 04:32,NA,2024-07-17T00:09:49,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.259965278,0.301631944,0.07775463,0,9.3625,8.3,10.6,91.875,80,97,0,0.5625,142.0020051,NA,186.65,97.35,518.59,1975,328.21,1755,10,198,63,grassland,9,MYEV,0,0,0,34338
7289,34338,SW,2024-07-17,0,0,0,0,11,0,0,1,2024,59.49062,-139.64204,2024-07-17 22:16,2024-07-18 04:34,NA,2024-07-18T00:23:35,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.262592593,0.304259259,0.088564815,0.005231481,8.8125,6.7,11.1,92.25,80,97,0,0.75,144.8289121,NA,186.65,97.35,518.59,1975,328.21,1756,12,199,64,grassland,11,MYEV,0,0,0,34338
7290,34338,SW,2024-07-18,0,0,0,0,32,0,0,8,2024,59.49062,-139.64204,2024-07-18 22:14,2024-07-19 04:36,NA,2024-07-19T01:00:22,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.265277778,0.306944444,0.115405093,0.032071759,9.2375,7.2,12.2,91.625,80,97,0,0,147.1358803,NA,186.65,97.35,518.59,1975,328.21,1757,40,200,65,grassland,32,MYEV,0,0,0,34338
7291,34338,SW,2024-07-19,0,0,0,0,20,0,0,15,2024,59.49062,-139.64204,2024-07-19 22:12,2024-07-20 04:38,2024-07-19T22:39:39,2024-07-20T02:19:07,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.268020833,0.3096875,0.152407407,0,13.8125,13.3,14.4,89.625,87,93,5,0.826388889,149.8071288,NA,186.65,97.35,518.59,1975,328.21,1758,35,201,66,grassland,20,MYEV,0,0,0,34338
7292,34338,SW,2024-07-20,0,0,0,0,20,0,0,6,2024,59.49062,-139.64204,2024-07-20 22:10,2024-07-21 04:40,2024-07-20T22:58:45,2024-07-21T04:06:24,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.270810185,0.312476852,0.213645833,0,15.7875,15,16.7,90.375,78,96,0,0.375,153.6905828,NA,186.65,97.35,518.59,1975,328.21,1759,26,202,67,grassland,20,MYEV,0,0,0,34338
7293,34338,SW,2024-07-21,0,0,0,0,15,0,0,1,2024,59.49062,-139.64204,2024-07-21 22:08,2024-07-22 04:42,2024-07-21T23:06:10,NA,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.273668981,0.315335648,0.233483796,0,14.15,13.9,14.4,97.5,96,100,4,0.715277778,161.4405828,NA,186.65,97.35,518.59,1975,328.21,1760,16,203,68,grassland,15,MYEV,0,0,0,34338
7294,34338,SW,2024-07-22,0,0,0,0,41,0,0,9,2024,59.49062,-139.64204,2024-07-22 22:06,2024-07-23 04:44,2024-07-22T23:09:10,NA,34338,Yakutat,yktmd1,6,grassland,"Meadow,Muskeg",2,30,1,97.35,stream,Alaska,0.2765625,0.318229167,0.23287037,0,12.2875,11.7,13.3,93.5,90,97,0,1.833333333,167.7905828,NA,186.65,97.35,518.59,1975,328.21,1761,50,204,69,grassland,41,MYEV,0,0,0,34338
7295,47310,NW,2019-07-06,0,0,7,8,0,3,0,21,2019,55.49629,-131.70515,2019-07-06 21:28,2019-07-07 04:14,NA,2019-07-06T23:59:50,47310,Ketchikan,hhlfr1,75,forest-conifer,Forest,5,80,1,14.57,Forest,Alaska,0.281793981,0.323460648,0.104780093,0.021446759,15.0625,13.3,18.3,90,81,97,0,2.986111111,239.5095567,NA,14.57,1416.78,1057.5,1924,1349.85,1773,39,187,52,forest-conifer,18,MYEV,8,8,8,47310
7296,47310,NW,2019-07-07,0,0,3,13,1,2,0,15,2019,55.49629,-131.70515,2019-07-07 21:28,2019-07-08 04:15,NA,2019-07-08T00:18:47,47310,Ketchikan,hhlfr1,75,forest-conifer,Forest,5,80,1,14.57,Forest,Alaska,0.283136574,0.324803241,0.11849537,0.035162037,13.725,13.3,14.4,93,87,97,0,3.111111111,250.3595567,NA,14.57,1416.78,1057.5,1924,1349.85,1774,34,188,53,forest-conifer,19,MYEV,13,13,13,47310
7297,47310,NW,2019-07-08,0,0,3,13,0,0,0,11,2019,55.49629,-131.70515,2019-07-08 21:27,2019-07-09 04:17,NA,2019-07-09T00:36:06,47310,Ketchikan,hhlfr1,75,forest-conifer,Forest,5,80,1,14.57,Forest,Alaska,0.284560185,0.326226852,0.131122685,0.047789352,14.2875,13.3,15,90,83,100,0,2.381944444,255.6595567,NA,14.57,1416.78,1057.5,1924,1349.85,1775,27,189,54,forest-conifer,16,MYEV,13,13,13,47310
7298,47310,NW,2019-07-09,0,0,1,15,1,0,0,13,2019,55.49629,-131.70515,2019-07-09 21:26,2019-07-10 04:18,NA,2019-07-10T00:53:20,47310,Ketchikan,hhlfr1,75,forest-conifer,Forest,5,80,1,14.57,Forest,Alaska,0.286053241,0.327719907,0.143726852,0.060393519,12.1625,10,16.1,91.25,75,97,0,1.354166667,260.3595567,NA,14.57,1416.78,1057.5,1924,1349.85,1776,30,190,55,forest-conifer,17,MYEV,15,15,15,47310
7299,47310,NW,2019-07-10,0,0,1,18,0,0,0,13,2019,55.49629,-131.70515,2019-07-10 21:25,2019-07-11 04:19,NA,2019-07-11T01:11:53,47310,Ketchikan,hhlfr1,75,forest-conifer,Forest,5,80,1,14.57,Forest,Alaska,0.287604167,0.329270833,0.157280093,0.073946759,15.2,14.4,16.1,90.375,80,100,0,3.861111111,265.6595567,NA,14.57,1416.78,1057.5,1924,1349.85,1777,32,191,56,forest-conifer,19,MYEV,18,18,18,47310
7300,47310,NW,2019-07-11,0,0,3,7,1,0,0,12,2019,55.49629,-131.70515,2019-07-11 21:24,2019-07-12 04:20,NA,2019-07-12T01:33:21,47310,Ketchikan,hhlfr1,75,forest-conifer,Forest,5,80,1,14.57,Forest,Alaska,0.289224537,0.330891204,0.172905093,0.089571759,15,15,15,94.5,93,96,0,1.805555556,272.3095567,NA,14.57,1416.78,1057.5,1924,1349.85,1778,23,192,57,forest-conifer,11,MYEV,7,7,7,47310
7301,47310,NW,2019-07-12,0,0,7,11,0,1,0,4,2019,55.49629,-131.70515,2019-07-12 21:23,2019-07-13 04:22,NA,2019-07-13T01:59:37,47310,Ketchikan,hhlfr1,75,forest-conifer,Forest,5,80,1,14.57,Forest,Alaska,0.290914352,0.332581019,0.191898148,0.108564815,13.95,12.8,15,90.5,89,93,0,1.618055556,278.6595567,NA,14.57,1416.78,1057.5,1924,1349.85,1779,23,193,58,forest-conifer,19,MYEV,11,11,11,47310
7302,47310,NW,2020-06-06,0,0,6,2,0,2,0,9,2020,55.49629,-131.70515,2020-06-06 21:24,2020-06-07 04:06,2020-06-06T22:52:59,NA,47310,Ketchikan,hhlfr1,75,forest-conifer,Forest,5,80,1,14.57,Forest,Alaska,0.279155093,0.320821759,0.2178125,0,11.3375,10.6,12.8,67.5,66,69,0,3.159722222,75.67589178,NA,14.57,1416.78,1057.5,1924,1349.85,1780,19,158,23,forest-conifer,10,MYEV,2,2,2,47310
7303,47310,NW,2020-06-07,0,0,9,1,0,2,0,10,2020,55.49629,-131.70515,2020-06-07 21:25,2020-06-08 04:06,2020-06-07T23:49:10,NA,47310,Ketchikan,hhlfr1,75,forest-conifer,Forest,5,80,1,14.57,Forest,Alaska,0.278043981,0.319710648,0.17837963,0.016331019,8.1125,7.2,10,95.625,89,100,0,1.076388889,79.34444697,NA,14.57,1416.78,1057.5,1924,1349.85,1781,22,159,24,forest-conifer,12,MYEV,1,1,1,47310
7304,47310,NW,2020-06-08,0,0,14,3,0,2,0,12,2020,55.49629,-131.70515,2020-06-08 21:26,2020-06-09 04:05,2020-06-09T00:29:36,NA,47310,Ketchikan,hhlfr1,75,forest-conifer,Forest,5,80,1,14.57,Forest,Alaska,0.277013889,0.318680556,0.149930556,0.04375,8.6875,6.7,11.7,87,66,97,1,1.027777778,80.35715022,NA,14.57,1416.78,1057.5,1924,1349.85,1782,31,160,25,forest-conifer,19,MYEV,3,3,3,47310
7305,47310,NW,2020-06-09,0,0,5,1,0,0,0,9,2020,55.49629,-131.70515,2020-06-09 21:27,2020-06-10 04:05,2020-06-10T00:58:11,NA,47310,Ketchikan,hhlfr1,75,forest-conifer,Forest,5,80,1,14.57,Forest,Alaska,0.276064815,0.317731481,0.12974537,0.062986111,10.7125,10,11.7,93.625,89,97,4,5.423611111,81.93147823,NA,14.57,1416.78,1057.5,1924,1349.85,1783,15,161,26,forest-conifer,6,MYEV,1,1,1,47310
7306,47310,NW,2021-07-02,0,0,0,1,0,0,0,2,2021,55.49629,-131.70515,2021-07-02 21:31,2021-07-03 04:11,2021-07-03T01:06:37,NA,47310,Ketchikan,hhlfr1,75,forest-conifer,Forest,5,80,1,14.57,Forest,Alaska,0.277685185,0.319351852,0.128125,0.066226852,13.55714286,12.8,14.4,78.28571429,74,83,0,2.777777778,185.1104624,NA,14.57,1416.78,1057.5,1924,1349.85,1784,3,183,48,forest-conifer,1,MYEV,1,1,1,47310
7307,47310,NW,2021-07-03,0,0,4,8,0,4,0,4,2021,55.49629,-131.70515,2021-07-03 21:30,2021-07-04 04:12,2021-07-04T01:17:19,NA,47310,Ketchikan,hhlfr1,75,forest-conifer,Forest,5,80,1,14.57,Forest,Alaska,0.278761574,0.320428241,0.121365741,0.0740625,16.68571429,15.6,17.8,72.14285714,67,78,0,3.968253968,190.9604624,NA,14.57,1416.78,1057.5,1924,1349.85,1785,20,184,49,forest-conifer,16,MYEV,8,8,8,47310
